citizen_id,scheme_id,scheme_name,age,gender,state,caste_category,occupation,annual_income,is_rural,is_bpl,is_govt_employee,is_income_tax_payer,is_urban_resident,has_aadhaar,has_pan_card,has_bank_account,has_aadhaar_linked_bank,has_land_records,has_land_proof,has_bpl_card,has_secc_registration,has_mobile,has_photo,has_business_proof,has_bank_statements,eligible,readiness_score,missing_docs_count,missing_conditions_count,missing_docs,missing_conditions
CIT00518,MUDRA-005,PM-MUDRA,53,female,Odisha,OBC,entrepreneur,567853,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,90.0,1,0,pan_card,none
CIT00519,MUDRA-005,PM-MUDRA,39,male,Bihar,General,student,5122,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,80.0,1,1,business_proof,occupation_mismatch
CIT00520,PMJDY-002,PMJDY,11,female,Maharashtra,SC,small_business,649508,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,90.0,0,1,none,income_too_high
CIT00521,PMJDY-002,PMJDY,36,female,Madhya Pradesh,OBC,daily_wage_worker,219618,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00522,PMAY-003,PMAY-G,63,male,Odisha,OBC,daily_wage_worker,212961,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,40.0,3,3,bpl_card|land_proof|secc_registration,income_too_high|excluded_urban_resident|bpl_required
CIT00523,MUDRA-005,PM-MUDRA,61,other,Jharkhand,General,private_employee,373199,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT00524,MUDRA-005,PM-MUDRA,36,female,Bihar,OBC,homemaker,349920,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,80.0,1,1,business_proof,occupation_mismatch
CIT00525,PMSBY-004,PMSBY,33,male,Bihar,ST,small_business,712672,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,100.0,0,0,none,none
CIT00526,MUDRA-005,PM-MUDRA,78,female,Odisha,SC,small_business,215410,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,70.0,2,1,pan_card|business_proof,age_not_in_range_18_65
CIT00527,MUDRA-005,PM-MUDRA,68,female,Madhya Pradesh,General,government_employee,826883,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,60.0,1,3,business_proof,age_not_in_range_18_65|occupation_mismatch|excluded_govt_employee
CIT00528,PMSBY-004,PMSBY,68,female,Haryana,SC,farmer,105474,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00529,PM-KISAN-001,PM-KISAN,33,other,Assam,General,unemployed,202773,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,42.5,3,2,land_records|bank_account|mobile,income_too_high|occupation_mismatch
CIT00530,PMSBY-004,PMSBY,80,male,West Bengal,General,entrepreneur,511256,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,90.0,0,1,none,age_not_in_range_18_70
CIT00531,PMSBY-004,PMSBY,34,female,Uttar Pradesh,General,daily_wage_worker,134685,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00532,PMJDY-002,PMJDY,30,male,Tamil Nadu,General,small_business,372701,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT00533,PMSBY-004,PMSBY,37,female,Haryana,General,farmer,169538,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00534,PMJDY-002,PMJDY,35,male,West Bengal,ST,farmer,42757,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,83.3,1,0,photo,none
CIT00535,PM-KISAN-001,PM-KISAN,51,female,Jharkhand,OBC,small_business,617395,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00536,PM-KISAN-001,PM-KISAN,45,other,Assam,OBC,daily_wage_worker,87696,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,65.0,2,1,land_records|mobile,occupation_mismatch
CIT00537,MUDRA-005,PM-MUDRA,59,other,Telangana,ST,homemaker,480759,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,80.0,1,1,business_proof,occupation_mismatch
CIT00538,PMJDY-002,PMJDY,39,other,Assam,SC,homemaker,417924,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00539,PMAY-003,PMAY-G,29,female,Madhya Pradesh,OBC,private_employee,255912,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,50.0,3,2,bpl_card|bank_account|secc_registration,income_too_high|bpl_required
CIT00540,PMJDY-002,PMJDY,46,male,Madhya Pradesh,SC,farmer,138761,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00541,PMJDY-002,PMJDY,51,male,Odisha,OBC,homemaker,423401,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,83.3,1,0,photo,none
CIT00542,PMAY-003,PMAY-G,36,male,Jharkhand,General,small_business,701418,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00543,PM-KISAN-001,PM-KISAN,60,female,Rajasthan,OBC,unemployed,124262,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT00544,PMJDY-002,PMJDY,80,other,Rajasthan,General,government_employee,460221,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00545,PM-KISAN-001,PM-KISAN,57,female,Gujarat,ST,farmer,161255,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,87.5,1,0,aadhaar,none
CIT00546,PMSBY-004,PMSBY,65,female,Karnataka,ST,daily_wage_worker,72562,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00547,PM-KISAN-001,PM-KISAN,56,other,Haryana,OBC,entrepreneur,116183,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,77.5,1,1,land_records,occupation_mismatch
CIT00548,PMSBY-004,PMSBY,59,female,Haryana,OBC,self_employed,755699,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,100.0,0,0,none,none
CIT00549,PMSBY-004,PMSBY,21,male,Punjab,OBC,homemaker,365801,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00550,PMJDY-002,PMJDY,63,other,Gujarat,OBC,farmer,212535,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,83.3,1,0,mobile,none
CIT00551,PMJDY-002,PMJDY,34,female,Telangana,SC,entrepreneur,271605,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT00552,PMSBY-004,PMSBY,44,male,Punjab,OBC,unemployed,56426,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT00553,PM-KISAN-001,PM-KISAN,57,other,Telangana,OBC,private_employee,326449,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,55.0,2,2,land_records|mobile,income_too_high|occupation_mismatch
CIT00554,PMSBY-004,PMSBY,27,male,Assam,General,unemployed,135331,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00555,PMSBY-004,PMSBY,51,male,Punjab,OBC,student,12316,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,100.0,0,0,none,none
CIT00556,PMSBY-004,PMSBY,34,other,Rajasthan,SC,self_employed,388137,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00557,PMJDY-002,PMJDY,71,other,Jharkhand,General,small_business,201297,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00558,PMJDY-002,PMJDY,42,other,Odisha,ST,private_employee,551766,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,90.0,0,1,none,income_too_high
CIT00559,PMJDY-002,PMJDY,18,other,West Bengal,OBC,homemaker,464929,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00560,PM-KISAN-001,PM-KISAN,24,male,West Bengal,SC,government_employee,391939,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,32.5,3,3,aadhaar|land_records|mobile,income_too_high|occupation_mismatch|excluded_govt_employee
CIT00561,PMAY-003,PMAY-G,59,female,West Bengal,SC,government_employee,861620,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00562,PM-KISAN-001,PM-KISAN,38,female,Punjab,OBC,small_business,391242,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00563,PM-KISAN-001,PM-KISAN,37,female,Maharashtra,SC,government_employee,1040842,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,47.5,1,4,land_records,income_too_high|occupation_mismatch|excluded_govt_employee|excluded_income_tax_payer
CIT00564,MUDRA-005,PM-MUDRA,48,other,Telangana,SC,small_business,490840,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,60.0,4,0,aadhaar|pan_card|business_proof|photo,none
CIT00565,PMSBY-004,PMSBY,80,female,Bihar,General,government_employee,504568,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
CIT00566,PMJDY-002,PMJDY,35,other,Punjab,General,government_employee,519955,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,73.3,1,1,photo,income_too_high
CIT00567,PMSBY-004,PMSBY,32,male,Bihar,ST,farmer,154223,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00568,PM-KISAN-001,PM-KISAN,58,other,Karnataka,OBC,government_employee,480865,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_govt_employee
CIT00569,PMAY-003,PMAY-G,75,male,Uttar Pradesh,OBC,self_employed,752566,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,50.0,3,2,aadhaar|bpl_card|secc_registration,income_too_high|bpl_required
CIT00570,MUDRA-005,PM-MUDRA,18,other,Telangana,SC,homemaker,320513,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,80.0,1,1,business_proof,occupation_mismatch
CIT00571,PM-KISAN-001,PM-KISAN,36,other,Telangana,General,student,42709,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,77.5,1,1,land_records,occupation_mismatch
CIT00572,MUDRA-005,PM-MUDRA,25,other,Maharashtra,OBC,student,49353,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT00573,PMJDY-002,PMJDY,50,other,Telangana,ST,unemployed,158566,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00574,PMJDY-002,PMJDY,55,female,Rajasthan,SC,small_business,306534,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,83.3,1,0,photo,none
CIT00575,MUDRA-005,PM-MUDRA,34,other,West Bengal,OBC,student,41259,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT00576,PM-KISAN-001,PM-KISAN,21,female,Telangana,OBC,self_employed,506541,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00577,MUDRA-005,PM-MUDRA,72,male,Jharkhand,OBC,small_business,401440,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,80.0,1,1,bank_statements,age_not_in_range_18_65
CIT00578,PMSBY-004,PMSBY,26,female,Uttar Pradesh,OBC,student,26388,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00579,PMAY-003,PMAY-G,69,other,Maharashtra,General,unemployed,122799,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,50.0,4,1,bpl_card|bank_account|land_proof|secc_registration,bpl_required
CIT00580,PMSBY-004,PMSBY,19,other,Madhya Pradesh,ST,daily_wage_worker,53629,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00581,MUDRA-005,PM-MUDRA,75,other,Punjab,SC,student,8940,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT00582,PMAY-003,PMAY-G,77,other,Assam,General,private_employee,537439,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT00583,PM-KISAN-001,PM-KISAN,31,female,Bihar,OBC,farmer,129377,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,75.0,2,0,land_records|bank_account,none
CIT00584,PMJDY-002,PMJDY,75,male,Telangana,OBC,homemaker,309813,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00585,PMSBY-004,PMSBY,35,male,Jharkhand,OBC,daily_wage_worker,56565,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00586,PMAY-003,PMAY-G,23,female,Punjab,SC,small_business,362572,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT00587,PMJDY-002,PMJDY,44,male,Gujarat,OBC,farmer,82164,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00588,PMJDY-002,PMJDY,54,other,Uttar Pradesh,SC,self_employed,102179,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,100.0,0,0,none,none
CIT00589,MUDRA-005,PM-MUDRA,33,male,Maharashtra,SC,homemaker,418036,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,60.0,3,1,pan_card|business_proof|bank_statements,occupation_mismatch
CIT00590,PMAY-003,PMAY-G,29,male,Bihar,General,homemaker,598199,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT00591,PM-KISAN-001,PM-KISAN,75,female,Punjab,General,entrepreneur,526772,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,45.0,2,3,land_records|bank_account,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00592,PMAY-003,PMAY-G,70,female,Telangana,OBC,farmer,114315,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,70.0,2,1,land_proof|secc_registration,excluded_urban_resident
CIT00593,PMJDY-002,PMJDY,77,other,West Bengal,General,private_employee,458759,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,100.0,0,0,none,none
CIT00594,MUDRA-005,PM-MUDRA,19,other,Assam,OBC,entrepreneur,183428,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,90.0,1,0,pan_card,none
CIT00595,PMJDY-002,PMJDY,25,female,Bihar,OBC,private_employee,385133,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00596,PMSBY-004,PMSBY,34,other,Tamil Nadu,OBC,government_employee,893677,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00597,PMAY-003,PMAY-G,30,other,Madhya Pradesh,OBC,daily_wage_worker,84244,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,80.0,2,0,bpl_card|bank_account,none
CIT00598,PMAY-003,PMAY-G,40,female,Uttar Pradesh,OBC,student,14675,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,70.0,3,0,aadhaar|land_proof|secc_registration,none
CIT00599,PMJDY-002,PMJDY,20,other,Telangana,OBC,homemaker,320163,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00600,MUDRA-005,PM-MUDRA,78,other,Tamil Nadu,SC,government_employee,316398,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,50.0,2,3,business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch|excluded_govt_employee
CIT00601,PMSBY-004,PMSBY,44,male,Assam,OBC,student,28979,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00602,PMSBY-004,PMSBY,34,other,Odisha,ST,small_business,264665,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT00603,PM-KISAN-001,PM-KISAN,22,other,Jharkhand,General,entrepreneur,756456,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,67.5,1,2,land_records,income_too_high|occupation_mismatch
CIT00604,PMJDY-002,PMJDY,11,male,Jharkhand,SC,government_employee,957860,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,90.0,0,1,none,income_too_high
CIT00605,PMAY-003,PMAY-G,79,male,Uttar Pradesh,SC,entrepreneur,360448,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00606,PM-KISAN-001,PM-KISAN,24,female,Rajasthan,ST,entrepreneur,797663,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,57.5,1,3,land_records,income_too_high|occupation_mismatch|excluded_income_tax_payer
CIT00607,PMAY-003,PMAY-G,77,female,Assam,General,homemaker,374724,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00608,PMAY-003,PMAY-G,10,male,Karnataka,OBC,government_employee,1045859,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,30.0,3,4,bpl_card|land_proof|secc_registration,age_not_in_range_18_99|income_too_high|excluded_urban_resident|bpl_required
CIT00609,PMSBY-004,PMSBY,33,female,West Bengal,OBC,small_business,213730,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT00610,PM-KISAN-001,PM-KISAN,39,female,Bihar,OBC,student,34896,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT00611,PMSBY-004,PMSBY,24,male,Telangana,OBC,private_employee,220041,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00612,MUDRA-005,PM-MUDRA,17,other,Rajasthan,General,entrepreneur,315496,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,80.0,1,1,bank_statements,age_not_in_range_18_65
CIT00613,PMSBY-004,PMSBY,13,male,West Bengal,General,self_employed,702776,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,90.0,0,1,none,age_not_in_range_18_70
CIT00614,PMSBY-004,PMSBY,11,female,Bihar,General,daily_wage_worker,146385,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
CIT00615,PM-KISAN-001,PM-KISAN,74,female,Haryana,General,unemployed,97647,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,52.5,3,1,aadhaar|land_records|mobile,occupation_mismatch
CIT00616,PMAY-003,PMAY-G,19,other,Odisha,OBC,entrepreneur,666462,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00617,PM-KISAN-001,PM-KISAN,18,male,Assam,General,farmer,72666,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,87.5,1,0,mobile,none
CIT00618,PMJDY-002,PMJDY,60,other,Madhya Pradesh,OBC,government_employee,673973,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,73.3,1,1,mobile,income_too_high
CIT00619,PMJDY-002,PMJDY,71,other,Tamil Nadu,SC,farmer,130168,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,83.3,1,0,mobile,none
CIT00620,MUDRA-005,PM-MUDRA,76,female,Odisha,SC,student,47757,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,50.0,3,2,pan_card|business_proof|bank_statements,age_not_in_range_18_65|occupation_mismatch
CIT00621,PMSBY-004,PMSBY,73,male,Karnataka,General,homemaker,229902,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,56.7,2,1,aadhaar_linked_bank|mobile,age_not_in_range_18_70
CIT00622,PMSBY-004,PMSBY,30,male,Maharashtra,OBC,private_employee,304983,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,66.7,2,0,aadhaar_linked_bank|mobile,none
CIT00623,PMSBY-004,PMSBY,56,female,Gujarat,OBC,small_business,676360,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT00624,PMSBY-004,PMSBY,17,other,Karnataka,General,government_employee,1015711,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,80.0,0,2,none,age_not_in_range_18_70|income_too_high
CIT00625,PMSBY-004,PMSBY,69,female,Punjab,OBC,unemployed,121471,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,83.3,1,0,mobile,none
CIT00626,PMSBY-004,PMSBY,72,male,Haryana,SC,private_employee,329528,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,73.3,1,1,aadhaar_linked_bank,age_not_in_range_18_70
CIT00627,PM-KISAN-001,PM-KISAN,65,female,Madhya Pradesh,General,farmer,124763,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,87.5,1,0,bank_account,none
CIT00628,PMSBY-004,PMSBY,67,female,Jharkhand,General,government_employee,612828,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,66.7,2,0,aadhaar_linked_bank|mobile,none
CIT00629,PMAY-003,PMAY-G,30,other,Gujarat,OBC,unemployed,210572,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,60.0,2,2,bpl_card|secc_registration,income_too_high|bpl_required
CIT00630,MUDRA-005,PM-MUDRA,28,female,Tamil Nadu,OBC,private_employee,390469,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,70.0,2,1,pan_card|business_proof,occupation_mismatch
CIT00631,PMAY-003,PMAY-G,63,other,Jharkhand,SC,self_employed,276772,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT00632,PMAY-003,PMAY-G,68,female,Gujarat,OBC,student,8175,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,60.0,3,1,bank_account|land_proof|secc_registration,excluded_urban_resident
CIT00633,PM-KISAN-001,PM-KISAN,79,female,Gujarat,General,small_business,250558,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,55.0,2,2,land_records|mobile,income_too_high|occupation_mismatch
CIT00634,PMSBY-004,PMSBY,23,female,Haryana,SC,farmer,137814,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,66.7,2,0,aadhaar_linked_bank|aadhaar,none
CIT00635,PMJDY-002,PMJDY,25,female,Karnataka,ST,student,12816,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,100.0,0,0,none,none
CIT00636,PMSBY-004,PMSBY,63,other,Madhya Pradesh,General,student,43167,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,83.3,1,0,aadhaar_linked_bank,none
CIT00637,PMJDY-002,PMJDY,34,other,Punjab,OBC,entrepreneur,490373,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,100.0,0,0,none,none
CIT00638,PM-KISAN-001,PM-KISAN,74,male,Punjab,OBC,self_employed,212466,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,55.0,2,2,land_records|bank_account,income_too_high|occupation_mismatch
CIT00639,PMAY-003,PMAY-G,29,male,Assam,SC,self_employed,92098,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,80.0,2,0,aadhaar|land_proof,none
CIT00640,PMAY-003,PMAY-G,58,female,Punjab,General,entrepreneur,337167,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,50.0,3,2,bpl_card|land_proof|secc_registration,income_too_high|bpl_required
CIT00641,PMSBY-004,PMSBY,36,female,Bihar,OBC,small_business,598253,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,83.3,1,0,aadhaar_linked_bank,none
CIT00642,PM-KISAN-001,PM-KISAN,14,male,West Bengal,ST,small_business,90632,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,55.0,2,2,land_records|bank_account,age_not_in_range_18_99|occupation_mismatch
CIT00643,MUDRA-005,PM-MUDRA,37,female,Bihar,SC,student,33537,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,80.0,1,1,business_proof,occupation_mismatch
CIT00644,PMJDY-002,PMJDY,75,female,Telangana,General,government_employee,1148310,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,90.0,0,1,none,income_too_high
CIT00645,PM-KISAN-001,PM-KISAN,64,other,Haryana,General,unemployed,146957,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,65.0,2,1,land_records|mobile,occupation_mismatch
CIT00646,PM-KISAN-001,PM-KISAN,77,female,Gujarat,General,student,26857,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,65.0,2,1,land_records|bank_account,occupation_mismatch
CIT00647,PMSBY-004,PMSBY,37,female,Assam,SC,farmer,32857,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,83.3,1,0,mobile,none
CIT00648,PM-KISAN-001,PM-KISAN,16,female,Odisha,General,daily_wage_worker,113917,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,67.5,1,2,land_records,age_not_in_range_18_99|occupation_mismatch
CIT00649,PM-KISAN-001,PM-KISAN,14,other,Telangana,OBC,unemployed,135594,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,67.5,1,2,land_records,age_not_in_range_18_99|occupation_mismatch
CIT00650,PMJDY-002,PMJDY,60,female,Haryana,ST,student,32362,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,83.3,1,0,mobile,none
